step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
17,TRANSFER,37372.95,C6304573,42706.48,5333.53,C8519121,352956.98,390329.93,0
17,TRANSFER,13955.38,C8095702,55353.66,41398.28,C6767292,417637.63,431593.01,0
17,CASH_OUT,44179.59,C4240180,70115.0,25935.41,C5502929,219799.16,263978.75,1
17,CASH_OUT,28939.02,C6123430,73906.33,44967.31,C3427461,315513.2,344452.22,0
17,TRANSFER,1846.19,C7208460,17416.61,15570.42,C9312590,284355.65,286201.84,0
17,DEBIT,17352.61,C9224219,51570.73,34218.12,C9576076,484245.23,501597.84,0
17,CASH_IN,41494.59,C4761823,92821.84,51327.25,C7829332,105360.99,146855.58,0
17,TRANSFER,23389.73,C5107245,75092.71,51702.98,C5977931,315556.83,338946.56,0
17,DEBIT,6999.37,C4213524,63376.31,56376.94,C8248238,329152.4,336151.77,0
17,PAYMENT,16125.38,C1848731,103058.29,86932.91,M4593556,3949.15,20074.53,0
17,DEBIT,23780.04,C6716097,42491.19,18711.15,C3351868,179002.27,202782.31,0
17,TRANSFER,23347.39,C6799667,67248.26,43900.87,C4226067,308306.16,331653.55,0
17,CASH_IN,28802.5,C6680114,76159.71,47357.21,C3037191,121794.36,150596.86,0
17,CASH_OUT,30051.09,C5311242,60068.42,30017.33,C6213522,485382.84,515433.93,0
18,TRANSFER,38161.02,C5693260,80259.62,42098.6,C9147706,387036.22,425197.24,0
18,CASH_IN,20043.5,C6960453,71263.94,51220.44,C2724590,461176.8,481220.3,0
18,CASH_IN,48262.13,C5205279,143411.52,95149.39,C5960271,283994.14,332256.27,0
18,TRANSFER,6503.24,C9235577,103535.75,97032.51,C5476583,154636.77,161140.01,0
18,TRANSFER,40076.47,C2239197,56610.68,16534.21,C1865901,421.6,40498.07,1
18,TRANSFER,15071.1,C6672134,38689.46,23618.36,C1641849,101660.99,116732.09,0
18,PAYMENT,36209.48,C5394880,120776.32,84566.84,M5000351,187128.91,223338.39,0
18,DEBIT,7974.9,C8526486,62957.81,54982.91,C6910964,197023.65,204998.55,0
18,TRANSFER,45642.52,C1674975,116264.93,70622.41,C9106886,381528.09,427170.61,1
18,TRANSFER,15924.65,C1156287,93250.69,77326.04,C1484348,449010.65,464935.3,0
18,DEBIT,29850.97,C7074006,64537.69,34686.72,C3154051,334938.34,364789.31,0
18,CASH_IN,1354.54,C6507321,38267.8,36913.26,C5793722,169925.48,171280.02,0
18,PAYMENT,30532.22,C8350368,95089.95,64557.73,M8225192,69039.95,99572.17,0
18,TRANSFER,2221.95,C9179730,11506.99,9285.04,C7668663,192033.27,194255.22,0
18,TRANSFER,21291.31,C9937982,59972.86,38681.55,C2561176,410637.51,431928.82,0
18,PAYMENT,13058.36,C5006492,29412.65,16354.29,M3456926,341169.89,354228.25,0
18,PAYMENT,23251.49,C2191066,91858.05,68606.56,M9531021,50702.55,73954.04,0
18,DEBIT,40179.48,C5661907,72082.06,31902.58,C6171716,287341.1,327520.58,0
18,DEBIT,34318.07,C8090293,99699.79,65381.72,C3361510,335097.46,369415.53,0
18,DEBIT,38570.27,C6952975,64435.17,25864.9,C7395997,317058.59,355628.86,0
18,CASH_IN,40358.18,C4020853,77640.71,37282.53,C3276065,236773.64,277131.82,0
18,CASH_OUT,42209.98,C2000560,120759.45,78549.47,C7550190,490367.25,532577.23,0
18,DEBIT,43517.01,C2074176,44212.68,695.67,C1852264,474100.61,517617.62,0
18,CASH_IN,12899.25,C8628891,56388.05,43488.8,C8736811,232381.59,245280.84,0
18,PAYMENT,6086.36,C5436878,42796.77,36710.41,M5782563,444582.97,450669.33,0
18,CASH_OUT,12623.82,C1861958,89307.2,76683.38,C5118725,11765.17,24388.99,0
18,CASH_OUT,8944.62,C5886520,10696.52,1751.9,C3493017,162316.28,171260.9,0
18,PAYMENT,29792.99,C1547605,82919.84,53126.85,M8212753,198107.28,227900.27,0
18,TRANSFER,4211.5,C8835373,76890.24,72678.74,C2375453,316460.01,320671.51,0
18,DEBIT,44636.91,C4786401,113536.11,68899.2,C3650391,122050.35,166687.26,0
18,CASH_IN,28457.72,C8698256,61116.57,32658.85,C7264956,19143.69,47601.41,0
18,CASH_IN,48842.4,C4078418,100105.63,51263.23,C7850944,362699.54,411541.94,0
18,CASH_OUT,46372.75,C9179730,86446.71,40073.96,C4918527,91965.18,138337.93,0
18,PAYMENT,41844.3,C2255409,121208.78,79364.48,M2932288,285447.56,327291.86,0
18,CASH_OUT,30782.92,C2020480,100208.63,69425.71,C2044645,24415.61,55198.53,0
18,CASH_IN,23651.19,C9952696,98338.17,74686.98,C4656838,389154.49,412805.68,0
18,CASH_OUT,25083.14,C3320821,116057.78,90974.64,C9132114,339104.12,364187.26,0
18,CASH_OUT,262.5,C9576076,78467.56,78205.06,C9996414,328606.39,328868.89,0
18,CASH_OUT,13359.99,C5545223,35492.36,22132.37,C6692553,9036.46,22396.45,0
18,CASH_OUT,11060.68,C1212267,69852.1,58791.42,C8118722,317386.33,328447.01,0
18,CASH_OUT,27077.48,C7121355,28334.2,1256.72,C3560856,170297.99,197375.47,0
18,CASH_OUT,41133.21,C5641923,126568.81,85435.6,C6068760,249487.32,290620.53,0
18,TRANSFER,33652.57,C3141239,36879.22,3226.65,C4769851,426145.84,459798.41,0
18,PAYMENT,31572.89,C2620082,39882.09,8309.2,M8103580,374005.45,405578.34,0
18,CASH_IN,18465.88,C8306261,63615.8,45149.92,C9907391,233690.05,252155.93,0
18,TRANSFER,31246.89,C3970445,87736.13,56489.24,C2362099,207696.5,238943.39,0
18,PAYMENT,37571.91,C1689025,111977.11,74405.2,M5000351,494840.12,532412.03,0
18,DEBIT,46059.6,C6033115,106771.77,60712.17,C5666692,424834.1,470893.7,0
18,PAYMENT,19793.53,C4940441,76868.03,57074.5,M7785090,89311.22,109104.75,0
18,TRANSFER,38346.06,C6213522,79197.68,40851.62,C2919549,375640.46,413986.52,0
18,DEBIT,45023.94,C1430812,122073.91,77049.97,C4867786,315137.83,360161.77,0
18,CASH_OUT,25120.21,C2066326,47630.13,22509.92,C7933143,201982.98,227103.19,0
18,DEBIT,14321.31,C9911492,106712.37,92391.06,C2262382,88813.31,103134.62,0
18,CASH_OUT,176.84,C1205779,65795.9,65619.06,C2789344,341675.89,341852.73,0
18,PAYMENT,19173.84,C9125900,60203.22,41029.38,M6192009,318208.44,337382.28,0
18,CASH_IN,11217.39,C8610879,71174.21,59956.82,C6672134,366074.0,377291.39,0
18,PAYMENT,16257.77,C4700025,73188.38,56930.61,M4253164,235956.77,252214.54,0
18,PAYMENT,47592.79,C1768805,102798.53,55205.74,M3587931,431719.14,479311.93,0
18,TRANSFER,22893.87,C7426265,70110.76,47216.89,C6120253,356396.26,379290.13,0
18,TRANSFER,16142.98,C5531230,105587.55,89444.57,C9197443,103503.64,119646.62,0
18,DEBIT,22965.05,C3791137,102640.41,79675.36,C7838382,486402.64,509367.69,0
18,CASH_IN,32072.55,C1763626,56558.9,24486.35,C8210624,361023.13,393095.68,0
18,PAYMENT,354.1,C8755439,87060.37,86706.27,M8452417,497767.28,498121.38,0
18,DEBIT,3527.58,C3493017,91863.28,88335.7,C4048907,268670.72,272198.3,0
18,CASH_IN,32358.0,C7074006,76210.11,43852.11,C5855124,413876.92,446234.92,0
18,PAYMENT,14655.22,C8350368,50992.55,36337.33,M5752087,358312.31,372967.53,0
18,CASH_IN,31467.12,C5821419,110209.47,78742.35,C6569946,51811.51,83278.63,0
18,CASH_OUT,37899.44,C2167449,110098.86,72199.42,C7550190,183232.25,221131.69,0
18,CASH_OUT,7106.09,C8816912,28114.59,21008.5,C5311242,48562.85,55668.94,0
18,PAYMENT,22917.52,C5398338,98615.58,75698.06,M8763013,171221.45,194138.97,0
18,DEBIT,16539.75,C4020853,73362.87,56823.12,C2408404,297214.06,313753.81,0
18,TRANSFER,7409.72,C8047416,29511.87,22102.15,C5663623,185425.56,192835.28,0
18,CASH_OUT,35693.02,C2436347,92457.01,56763.99,C7194416,152370.68,188063.7,0
18,DEBIT,33667.2,C3710895,48319.81,14652.61,C4426900,146166.44,179833.64,0
18,DEBIT,12872.71,C9468772,97964.63,85091.92,C7210606,291615.19,304487.9,0
18,TRANSFER,29215.9,C8746014,101329.84,72113.94,C3386328,372728.62,401944.52,0
18,CASH_IN,20298.17,C5476257,84683.32,64385.15,C5163953,293567.71,313865.88,0
18,CASH_IN,15721.67,C2532210,102262.54,86540.87,C8419378,242622.89,258344.56,0
18,TRANSFER,43540.41,C3760597,91940.25,48399.84,C4818418,189936.18,233476.59,0
18,PAYMENT,17124.93,C8987516,39555.93,22431.0,M2145653,139157.77,156282.7,0
18,PAYMENT,32503.33,C5886520,78435.5,45932.17,M2369112,456351.25,488854.58,0
18,PAYMENT,42000.46,C5205279,116138.25,74137.79,M8581856,181780.17,223780.63,0
18,PAYMENT,19930.58,C4191175,70672.23,50741.65,M3163449,135736.78,155667.36,0
18,CASH_IN,42331.81,C6060517,139375.53,97043.72,C4769795,27987.4,70319.21,0
18,CASH_IN,26152.21,C8048838,105879.2,79726.99,C9961107,91342.33,117494.54,0
18,TRANSFER,11424.71,C5283671,15447.99,4023.28,C7685149,304568.85,315993.56,0
18,CASH_IN,13881.05,C1744682,104495.15,90614.1,C1009594,66274.47,80155.52,0
18,CASH_OUT,3052.65,C9468772,61620.39,58567.74,C2044645,290635.22,293687.87,0
18,DEBIT,4922.53,C7402509,83924.14,79001.61,C5217853,36527.27,41449.8,0
18,DEBIT,5829.16,C1987737,25568.78,19739.62,C7121355,271184.42,277013.58,0
18,TRANSFER,29918.71,C1481506,30878.96,960.25,C3595941,214877.82,244796.53,0
18,PAYMENT,36001.87,C2686231,94895.62,58893.75,M8783840,317466.28,353468.15,0
18,DEBIT,49611.96,C8312114,109747.37,60135.41,C5587308,246302.57,295914.53,0
18,TRANSFER,16438.68,C9084065,44814.25,28375.57,C3049499,322639.82,339078.5,0
18,CASH_OUT,43364.38,C7542890,70893.21,27528.83,C2242892,280632.16,323996.54,0
18,DEBIT,5582.39,C1463060,6234.12,651.73,C7136687,446683.6,452265.99,0
18,CASH_IN,23530.61,C5186414,30086.56,6555.95,C2164686,216007.46,239538.07,0
18,CASH_OUT,4737.45,C8443690,68525.75,63788.3,C3503120,269295.05,274032.5,0
18,TRANSFER,9687.84,C4586084,31009.48,21321.64,C5652512,250889.84,260577.68,0
18,CASH_OUT,38323.36,C4189885,106797.99,68474.63,C5191056,463775.75,502099.11,0
19,TRANSFER,28554.71,C3710895,44193.48,15638.77,C9123504,383198.69,411753.4,0
19,TRANSFER,42619.34,C2262382,138290.04,95670.7,C5747930,490577.2,533196.54,0
19,DEBIT,38989.95,C2151225,132274.3,93284.35,C8481188,235990.84,274980.79,0
19,CASH_OUT,18545.85,C4205394,91216.81,72670.96,C2721135,414615.65,433161.5,0
19,CASH_OUT,22490.9,C7477326,61845.12,39354.22,C6530541,208561.82,231052.72,0
19,DEBIT,2774.82,C5089126,67354.09,64579.27,C2259379,69965.14,72739.96,0
19,DEBIT,38354.76,C3094235,59215.66,20860.9,C1006810,358336.35,396691.11,0
19,CASH_OUT,41629.26,C5855124,84379.09,42749.83,C9990305,191203.17,232832.43,0
19,TRANSFER,39875.76,C8610879,125516.1,85640.34,C5821419,53417.29,93293.05,0
19,TRANSFER,8029.29,C3217273,103233.83,95204.54,C5801541,473354.06,481383.35,0
19,DEBIT,34393.17,C7667458,62407.43,28014.26,C4700025,303352.42,337745.59,0
19,DEBIT,2975.25,C8294150,30579.87,27604.62,C3503120,184724.41,187699.66,0
19,CASH_OUT,5560.43,C2677407,38014.98,32454.55,C8099076,387621.45,393181.88,0
19,DEBIT,41217.29,C2548511,98626.1,57408.81,C7358385,280918.19,322135.48,0
19,DEBIT,12268.88,C5673599,88547.6,76278.72,C7390515,130359.57,142628.45,0
19,CASH_IN,40867.33,C4226067,118077.4,77210.07,C8351517,34001.95,74869.28,0
19,CASH_OUT,47860.43,C4318855,122587.75,74727.32,C1941524,107406.41,155266.84,0
19,TRANSFER,23045.58,C9235577,90812.46,67766.88,C3135534,352030.16,375075.74,0
19,CASH_OUT,30184.81,C4823498,42103.85,11919.04,C8351517,205389.48,235574.29,0
19,DEBIT,40305.18,C2839607,46333.82,6028.64,C1264762,494821.54,535126.72,0
19,CASH_OUT,819.9,C7375499,96798.73,95978.83,C3741438,436540.44,437360.34,0
19,CASH_OUT,39508.97,C7392547,96990.52,57481.55,C2709620,317186.92,356695.89,0
19,PAYMENT,28269.69,C8956894,81445.93,53176.24,M8007741,399295.49,427565.18,0
19,PAYMENT,28700.52,C1135861,103891.25,75190.73,M3972018,383557.64,412258.16,0
19,DEBIT,40889.61,C7022335,129825.19,88935.58,C3937176,497174.84,538064.45,0
19,TRANSFER,32525.68,C5446912,97309.67,64783.99,C6555772,169904.86,202430.54,0
19,CASH_IN,39057.83,C7878299,79204.44,40146.61,C7067228,146906.89,185964.72,0
19,CASH_IN,41412.85,C9996414,63935.84,22522.99,C8038374,213574.82,254987.67,0
19,CASH_OUT,42780.18,C6719285,96016.61,53236.43,C4256752,326806.35,369586.53,1
19,CASH_IN,46268.57,C6701311,65153.31,18884.74,C1059486,74141.9,120410.47,0
19,CASH_OUT,9087.52,C5663623,69279.67,60192.15,C8520810,422349.16,431436.68,0
19,TRANSFER,27008.41,C2437026,114064.02,87055.61,C4816534,464232.75,491241.16,0
19,TRANSFER,10093.05,C5186414,109193.41,99100.36,C6338112,116489.43,126582.48,0
19,TRANSFER,38619.54,C7120868,126383.3,87763.76,C6855396,472193.32,510812.86,0
19,PAYMENT,41709.52,C1348050,86104.77,44395.25,M5582979,371971.19,413680.71,0
19,TRANSFER,19027.02,C7014016,58944.84,39917.82,C1602286,102816.13,121843.15,0
19,DEBIT,29514.96,C3011363,126439.34,96924.38,C6944126,253351.67,282866.63,0
19,CASH_IN,36228.67,C2344047,111889.31,75660.64,C4524499,60179.16,96407.83,0
19,DEBIT,37034.69,C5833597,78547.48,41512.79,C6549757,105163.73,142198.42,0
19,PAYMENT,39991.56,C2194198,65520.01,25528.45,M4725179,55996.18,95987.74,0
19,DEBIT,817.11,C9249789,40847.94,40030.83,C8639414,428746.54,429563.65,0
19,CASH_OUT,18026.02,C9234615,61440.91,43414.89,C1326765,423904.08,441930.1,0
19,CASH_OUT,11475.65,C2130789,99069.83,87594.18,C2944841,7925.01,19400.66,0
19,CASH_OUT,36484.16,C4630331,50557.74,14073.58,C4679591,124499.06,160983.22,0
19,CASH_IN,473.6,C4442778,14495.64,14022.04,C8175395,234906.35,235379.95,0
19,PAYMENT,3068.46,C9647849,40238.86,37170.4,M7499771,207438.19,210506.65,0
19,TRANSFER,20967.77,C6866294,117497.79,96530.02,C4442778,370983.34,391951.11,0
19,TRANSFER,18259.75,C1983738,21257.76,2998.01,C7003042,102038.45,120298.2,0
19,DEBIT,31269.37,C8072684,34117.19,2847.82,C6294016,12915.02,44184.39,0
19,PAYMENT,44442.13,C6440561,135799.82,91357.69,M2319479,23249.73,67691.86,0
19,DEBIT,38127.49,C2844258,53944.75,15817.26,C5163555,7469.23,45596.72,0
19,TRANSFER,4615.27,C7089806,101488.31,96873.04,C8633773,232216.66,236831.93,0
19,DEBIT,42808.46,C1727544,56249.0,13440.54,C5821419,301635.55,344444.01,0
19,PAYMENT,15578.43,C9333700,28398.29,12819.86,M9411547,328187.14,343765.57,0
19,CASH_OUT,47845.7,C7754864,97125.87,49280.17,C6481437,415544.68,463390.38,0
19,TRANSFER,10973.36,C5004485,33528.54,22555.18,C2737893,41094.49,52067.85,0
19,PAYMENT,35866.23,C2709620,60844.11,24977.88,M2306317,125335.35,161201.58,0
19,CASH_OUT,16438.0,C6068760,68128.44,51690.44,C4475523,493821.46,510259.46,0
19,CASH_OUT,37997.08,C6033115,80199.18,42202.1,C7054579,330600.91,368597.99,0
19,CASH_IN,36823.15,C6440561,100011.17,63188.02,C7906258,397097.43,433920.58,0
19,TRANSFER,725.94,C4684531,16914.46,16188.52,C3321531,161266.19,161992.13,0
19,CASH_IN,24044.01,C5163953,86915.3,62871.29,C9580255,408494.74,432538.75,0
19,CASH_IN,20288.79,C5107776,82420.05,62131.26,C9349470,272939.71,293228.5,0
19,PAYMENT,37250.57,C3049499,70976.03,33725.46,M6510922,446263.42,483513.99,0
19,CASH_OUT,17055.74,C7136687,62687.34,45631.6,C8217547,48251.71,65307.45,0
19,CASH_OUT,38165.83,C8628588,116361.26,78195.43,C9897858,213257.26,251423.09,0
19,PAYMENT,48238.03,C2375453,70950.54,22712.51,M7661748,228716.72,276954.75,0
19,PAYMENT,6022.68,C6407373,93353.35,87330.67,M8719145,153515.2,159537.88,0
19,DEBIT,27669.39,C2191066,45930.63,18261.24,C3592464,410013.31,437682.7,0
19,CASH_IN,9751.95,C3950888,29619.66,19867.71,C6770619,372297.9,382049.85,0
19,CASH_IN,30050.81,C5641923,116043.43,85992.62,C2006313,262522.61,292573.42,0
19,CASH_IN,18139.18,C8550917,34814.53,16675.35,C8062546,79374.9,97514.08,0
19,TRANSFER,31749.02,C9910914,85831.18,54082.16,C1739653,477565.23,509314.25,0
19,DEBIT,42916.18,C2813596,138821.86,95905.68,C3684052,474449.55,517365.73,0
19,CASH_OUT,19494.72,C3475548,108869.17,89374.45,C4165061,234002.07,253496.79,0
19,TRANSFER,36080.17,C1481506,43567.22,7487.05,C2867825,354170.53,390250.7,0
19,CASH_OUT,10445.65,C6159230,85962.61,75516.96,C9517485,70151.64,80597.29,0
19,DEBIT,41123.84,C6551268,119755.12,78631.28,C1019311,323042.31,364166.15,0
19,DEBIT,29574.91,C7542890,36628.07,7053.16,C4486102,481678.67,511253.58,0
19,CASH_OUT,7030.61,C1229419,79628.51,72597.9,C2140194,292964.86,299995.47,0
19,TRANSFER,10299.5,C6022741,86357.96,76058.46,C5299055,5384.52,15684.02,0
19,PAYMENT,26035.81,C5205279,103201.61,77165.8,M8713396,299223.25,325259.06,0
19,TRANSFER,33024.47,C8796514,87150.42,54125.95,C3011363,305017.85,338042.32,0
19,TRANSFER,3529.43,C1899411,98478.22,94948.79,C3556551,20485.82,24015.25,0
19,CASH_OUT,5650.75,C5953150,64148.61,58497.86,C3551903,438121.16,443771.91,0
19,DEBIT,37925.39,C8658158,48230.41,10305.02,C5651899,498802.65,536728.04,0
19,CASH_IN,47987.12,C4771676,134923.25,86936.13,C7960328,332455.31,380442.43,0
19,DEBIT,21089.49,C1247595,105321.99,84232.5,C7296605,366221.32,387310.81,0
19,CASH_OUT,32016.87,C6071208,98714.72,66697.85,C7328534,125624.53,157641.4,0
19,CASH_OUT,4163.84,C4078418,28438.26,24274.42,C2263313,247488.04,251651.88,0
19,CASH_IN,21694.01,C5232413,121424.26,99730.25,C8434500,413130.41,434824.42,0
19,DEBIT,28037.93,C1863121,88700.71,60662.78,C5521644,435196.73,463234.66,0
19,DEBIT,2114.64,C9147706,59677.19,57562.55,C4214348,58736.68,60851.32,0
19,TRANSFER,18041.43,C5006492,89870.33,71828.9,C9697969,19932.46,37973.89,0
19,DEBIT,42613.13,C8199311,46340.75,3727.62,C5651899,199346.37,241959.5,0
19,DEBIT,33456.73,C7377459,90149.73,56693.0,C8640615,12072.21,45528.94,0
19,CASH_OUT,4949.22,C2171218,77854.96,72905.74,C6960453,424715.04,429664.26,0
19,CASH_OUT,17935.86,C5163953,115293.82,97357.96,C3634980,124350.54,142286.4,0
19,DEBIT,39187.65,C5638893,109098.09,69910.44,C3650391,317403.66,356591.31,0
19,TRANSFER,10476.96,C9901266,84547.44,74070.48,C9990305,376659.58,387136.54,0
20,TRANSFER,42237.55,C8930103,77418.02,35180.47,C2721135,269117.38,311354.93,0
20,TRANSFER,15833.54,C9667566,107250.67,91417.13,C4078418,45216.24,61049.78,0
20,DEBIT,15653.09,C7850067,91309.54,75656.45,C6799667,101074.56,116727.65,0
20,DEBIT,17536.19,C6312692,93013.27,75477.08,C8132648,479654.17,497190.36,0
20,CASH_OUT,806.21,C5273534,31858.97,31052.76,C9900022,253059.64,253865.85,0
20,CASH_IN,14817.22,C2432176,32608.03,17790.81,C8684678,309235.49,324052.71,0
20,PAYMENT,9938.99,C7829332,95159.87,85220.88,M4985095,72882.72,82821.71,0
20,CASH_OUT,26646.06,C5480460,118771.89,92125.83,C2217071,51813.01,78459.07,0
20,CASH_OUT,30674.87,C1120642,130618.76,99943.89,C9123504,221268.03,251942.9,0
20,PAYMENT,12302.72,C8412769,14938.64,2635.92,M1656695,112234.3,124537.02,0
20,TRANSFER,12275.13,C8795419,77064.64,64789.51,C5821419,107984.05,120259.18,0
20,PAYMENT,14846.69,C5918715,98639.76,83793.07,M1447451,207262.92,222109.61,0
20,CASH_IN,49918.65,C4305700,68524.45,18605.8,C2171218,259285.69,309204.34,0
20,DEBIT,31366.48,C1615675,102041.07,70674.59,C7360307,490958.1,522324.58,0
20,CASH_OUT,21571.42,C2198058,53586.89,32015.47,C2299954,178537.09,200108.51,0
20,TRANSFER,16089.91,C9002392,73985.76,57895.85,C8684678,48310.7,64400.61,0
20,CASH_IN,35420.61,C8583392,45901.37,10480.76,C6137284,413146.88,448567.49,0
20,TRANSFER,36008.11,C7689582,82536.75,46528.64,C5180853,287129.58,323137.69,0
20,PAYMENT,23017.34,C6312692,82123.63,59106.29,M7478792,32328.88,55346.22,0
20,TRANSFER,1115.54,C3442255,66143.3,65027.76,C2126310,447920.82,449036.36,0
20,DEBIT,43380.18,C4415796,111580.88,68200.7,C1009594,32706.38,76086.56,0
20,CASH_OUT,28491.98,C3728882,71574.98,43083.0,C7183841,382182.6,410674.58,0
20,TRANSFER,49310.47,C8971465,80293.0,30982.53,C2324869,348602.99,397913.46,0
20,TRANSFER,28497.17,C7216461,42920.48,14423.31,C5587308,269806.31,298303.48,0
20,CASH_IN,15729.79,C4903402,86941.16,71211.37,C1192619,179174.76,194904.55,0
20,PAYMENT,38733.3,C3109911,91710.5,52977.2,M3302417,365190.17,403923.47,0
20,TRANSFER,12447.49,C5682940,15396.25,2948.76,C9996207,464413.09,476860.58,0
20,PAYMENT,16596.19,C7897151,73996.48,57400.29,M7111929,474514.95,491111.14,0
20,DEBIT,40247.65,C8885465,54098.6,13850.95,C6183033,171647.67,211895.32,0
20,PAYMENT,15566.66,C7685149,103473.11,87906.45,M5727345,249840.91,265407.57,0
20,TRANSFER,13032.67,C7361002,48152.74,35120.07,C6323376,323612.64,336645.31,0
20,PAYMENT,16992.61,C7897151,42769.39,25776.78,M8870361,439650.63,456643.24,0
20,PAYMENT,49100.69,C9517485,58649.72,9549.03,M5962567,864.45,49965.14,0
20,CASH_IN,638.8,C5970190,31265.19,30626.39,C6533187,400019.09,400657.89,0
20,CASH_IN,28172.6,C9153566,47020.81,18848.21,C8896868,310436.2,338608.8,0
20,TRANSFER,26765.35,C4786401,113975.06,87209.71,C6692553,456307.31,483072.66,0
20,CASH_IN,18714.67,C4240180,89351.43,70636.76,C4816586,439835.97,458550.64,0
20,TRANSFER,25371.36,C1771600,87579.62,62208.26,C3871230,467646.52,493017.88,0
20,PAYMENT,40362.17,C5936453,51139.66,10777.49,M5746166,341516.03,381878.2,0
20,CASH_IN,25929.26,C8526486,45245.23,19315.97,C2957497,77626.31,103555.57,0
20,CASH_IN,46000.76,C8736811,129177.77,83177.01,C8612081,392031.32,438032.08,0
20,PAYMENT,33438.57,C2876828,58060.79,24622.22,M3144023,70690.69,104129.26,0
20,DEBIT,9425.13,C8741810,45257.27,35832.14,C5443951,458305.25,467730.38,0
20,DEBIT,40547.26,C4191175,49642.61,9095.35,C4475523,327402.07,367949.33,0
20,CASH_IN,28154.2,C2906718,67572.69,39418.49,C3475548,273190.56,301344.76,0
20,TRANSFER,14135.25,C4576135,90487.51,76352.26,C8225725,146479.58,160614.83,0
20,DEBIT,20217.86,C8893693,69264.39,49046.53,C1120642,245619.7,265837.56,0
20,CASH_OUT,28067.04,C5234550,77828.5,49761.46,C9667566,393179.98,421247.02,0
20,CASH_OUT,38544.43,C2871534,121670.15,83125.72,C4991829,94039.45,132583.88,0
20,PAYMENT,15362.92,C6873938,32698.8,17335.88,M8101036,156826.82,172189.74,0
20,PAYMENT,26719.26,C2525206,65209.4,38490.14,M2105817,175882.81,202602.07,0
20,CASH_IN,2631.24,C8876745,55029.68,52398.44,C4645180,89145.06,91776.3,0
20,CASH_OUT,34059.86,C7073292,43924.93,9865.07,C5107776,474982.15,509042.01,0
20,TRANSFER,35623.4,C5446912,85150.92,49527.52,C5813613,285572.67,321196.07,0
20,CASH_IN,789.48,C6837817,90821.55,90032.07,C8411939,58165.51,58954.99,0
20,CASH_OUT,246.89,C4589533,98687.09,98440.2,C5602180,493542.75,493789.64,0
20,TRANSFER,18595.47,C7844947,34188.37,15592.9,C7073292,299375.82,317971.29,0
20,CASH_IN,33429.95,C4918527,104447.19,71017.24,C2815603,451043.91,484473.86,0
20,CASH_OUT,10251.77,C5002120,79279.9,69028.13,C8663605,207943.68,218195.45,0
20,DEBIT,18862.82,C5273534,44205.37,25342.55,C2515030,5214.85,24077.67,0
20,DEBIT,2099.55,C5096953,68395.85,66296.3,C4426900,111487.3,113586.85,0
20,PAYMENT,5772.77,C7619862,24108.63,18335.86,M5856117,163689.28,169462.05,0
20,CASH_OUT,47766.31,C8350368,101392.32,53626.01,C9937982,142352.41,190118.72,0
20,PAYMENT,38051.85,C9363326,133072.76,95020.91,M3532644,277374.99,315426.84,0
20,DEBIT,10047.4,C3112652,56943.1,46895.7,C1538552,54671.95,64719.35,0
20,TRANSFER,1911.18,C2477398,10271.98,8360.8,C5453786,346808.4,348719.58,0
20,PAYMENT,12095.17,C8344375,85929.8,73834.63,M8023963,221011.91,233107.08,0
20,PAYMENT,33147.21,C7224540,110002.13,76854.92,M2264218,362455.08,395602.29,0
